Luxembourg LUX 1978 589976576
Luxembourg LUX 1979 353437696
Luxembourg LUX 1980 129676288
Luxembourg LUX 1981 -85680128
Luxembourg LUX 1982 174961664
Luxembourg LUX 1983 467504128
Luxembourg LUX 1984 996587520
Luxembourg LUX 1985 477508608
Luxembourg LUX 1986 1755377664
Luxembourg LUX 1987 764016640
Luxembourg LUX 1988 1701240832
Luxembourg LUX 1989 2136240128
Luxembourg LUX 1990 1273532416
Luxembourg LUX 1991 2179411968
Luxembourg LUX 1992 498436096
Luxembourg LUX 1993 1171572736
Luxembourg LUX 1994 1110429696
Luxembourg LUX 1995 432128000
Luxembourg LUX 1996 427872256
Luxembourg LUX 1997 1681899520
Luxembourg LUX 1998 2183514112
Luxembourg LUX 1999 2852950016
Luxembourg LUX 2000 2619187200
Luxembourg LUX 2001 1241112576
Luxembourg LUX 2002 1342128128
Luxembourg LUX 2003 1125101568
Luxembourg LUX 2004 1865342976
Luxembourg LUX 2005 1140719616
Luxembourg LUX 2006 2832924672
Luxembourg LUX 2007 4042625024
Luxembourg LUX 2008 -161976320
Luxembourg LUX 2009 -1742483456
Luxembourg LUX 2010 1957494784
Luxembourg LUX 2011 564056064
Luxembourg LUX 2012 900464640
Luxembourg LUX 2013 1759625216
Luxembourg LUX 2014 1501376512
Luxembourg LUX 2015 1333231616
Luxembourg LUX 2016 2990477312
Luxembourg LUX 2017 830648320
Luxembourg LUX 2018 1280651264
Luxembourg LUX 2019 2140164096
Luxembourg LUX 2020 -1195646976
Malta MLT 1971 23285696
Malta MLT 1972 56758784
Malta MLT 1973 42661056
Malta MLT 1974 107549632
Malta MLT 1975 230641792
Malta MLT 1976 239904640
Malta MLT 1977 201001216
Malta MLT 1978 206558848
Malta MLT 1979 215821568
Malta MLT 1980 160244992
Malta MLT 1981 80585728
Malta MLT 1982 57428992
Malta MLT 1983 -15746560
Malta MLT 1984 24082944
Malta MLT 1985 66691840
Malta MLT 1986 102816000
Malta MLT 1987 113005312
Malta MLT 1988 240830976
Malta MLT 1989 253798656
Malta MLT 1990 211190272
Malta MLT 1991 223231744
Malta MLT 1992 177844224
Malta MLT 1993 177844480
Malta MLT 1994 234346752
Malta MLT 1995 277881856
Malta MLT 1996 175991808
Malta MLT 1997 254182400
Malta MLT 1998 260858368
Malta MLT 1999 252527616
Malta MLT 2000 1102684672
Malta MLT 2001 -78768128
Malta MLT 2002 169990656
Malta MLT 2003 276898816
Malta MLT 2004 9922048
Malta MLT 2005 239674880
Malta MLT 2006 183820288
Malta MLT 2007 358434304
Malta MLT 2008 300957184
Malta MLT 2009 -92595712
Malta MLT 2010 447578112
Malta MLT 2011 39799296
Malta MLT 2012 352521216
Malta MLT 2013 487874560
Malta MLT 2014 717667328
Malta MLT 2015 972263424
Malta MLT 2016 453741568
Malta MLT 2017 937401344
Malta MLT 2018 646501376
Malta MLT 2019 727293952
Malta MLT 2020 -970102784
Netherlands NLD 1961 484671488
Netherlands NLD 1962 11256053760
Netherlands NLD 1963 6369689600
Netherlands NLD 1964 15068889088
Netherlands NLD 1965 17041801216
Netherlands NLD 1966 5871845376
Netherlands NLD 1967 11620564992
Netherlands NLD 1968 14866612224
Netherlands NLD 1969 15853305856
Netherlands NLD 1970 16113483776
Netherlands NLD 1971 12024512512
Netherlands NLD 1972 10268180480
Netherlands NLD 1973 16378003456
Netherlands NLD 1974 10907975680
Netherlands NLD 1975 6651904
Netherlands NLD 1976 14622294016
Netherlands NLD 1977 8638758912
Netherlands NLD 1978 9474244608
Netherlands NLD 1979 7268335616
Netherlands NLD 1980 4939972608
Netherlands NLD 1981 -2923429888
