Mongolia MNG 2019 751967232
Mongolia MNG 2020 -646041600
Myanmar MMR 1962 73562880
Myanmar MMR 1963 290326272
Myanmar MMR 1964 112066560
Myanmar MMR 1965 79403264
Myanmar MMR 1966 95404544
Myanmar MMR 1967 -208143360
Myanmar MMR 1968 102321664
Myanmar MMR 1969 279708416
Myanmar MMR 1970 167884800
Myanmar MMR 1971 191501568
Myanmar MMR 1972 143875584
Myanmar MMR 1973 32455168
Myanmar MMR 1974 99508736
Myanmar MMR 1975 221528064
Myanmar MMR 1976 251823104
Myanmar MMR 1977 310031360
Myanmar MMR 1978 341179904
Myanmar MMR 1979 338997760
Myanmar MMR 1980 405851136
Myanmar MMR 1981 466218496
Myanmar MMR 1982 418793984
Myanmar MMR 1983 370376192
Myanmar MMR 1984 364373504
Myanmar MMR 1985 315941376
Myanmar MMR 1986 73778176
Myanmar MMR 1987 -216032768
Myanmar MMR 1988 -634495488
Myanmar MMR 1989 -330082304
Myanmar MMR 1990 239703552
Myanmar MMR 1991 80695296
Myanmar MMR 1992 345606656
Myanmar MMR 1993 624889344
Myanmar MMR 1994 587845632
Myanmar MMR 1995 666928128
Myanmar MMR 1996 663699456
Myanmar MMR 1997 639030272
Myanmar MMR 1998 646945792
Myanmar MMR 1999 1006770176
Myanmar MMR 2000 1599688704
Myanmar MMR 2001 1805514752
Myanmar MMR 2002 1906076672
Myanmar MMR 2003 2362615808
Myanmar MMR 2004 2815164416
Myanmar MMR 2005 3170711552
Myanmar MMR 2006 3531855872
Myanmar MMR 2007 3759327232
Myanmar MMR 2008 3746729984
Myanmar MMR 2009 3911966720
Myanmar MMR 2010 4177895424
Myanmar MMR 2011 3434364928
Myanmar MMR 2012 3184746496
Myanmar MMR 2013 4130095104
Myanmar MMR 2014 4626128896
Myanmar MMR 2015 2000609280
Myanmar MMR 2016 6624661504
Myanmar MMR 2017 4006068224
Myanmar MMR 2018 4718936064
Myanmar MMR 2019 5292015616
Myanmar MMR 2020 2656034816
Nepal NPL 1961 63342080
Nepal NPL 1962 64620288
Nepal NPL 1963 65330432
Nepal NPL 1964 264588032
Nepal NPL 1965 -45447168
Nepal NPL 1966 262741760
Nepal NPL 1967 -62774016
Nepal NPL 1968 26558464
Nepal NPL 1969 176676096
Nepal NPL 1970 106516992
Nepal NPL 1971 -50702080
Nepal NPL 1972 130660864
Nepal NPL 1973 -20593664
Nepal NPL 1974 272399872
Nepal NPL 1975 66608128
Nepal NPL 1976 204086784
Nepal NPL 1977 146141184
Nepal NPL 1978 219851264
Nepal NPL 1979 123417600
Nepal NPL 1980 -123702272
Nepal NPL 1981 434589696
Nepal NPL 1982 213318144
Nepal NPL 1983 -174404096
Nepal NPL 1984 550195712
Nepal NPL 1985 383034880
Nepal NPL 1986 302082048
Nepal NPL 1987 117310976
Nepal NPL 1988 541532160
Nepal NPL 1989 328072192
Nepal NPL 1990 366417920
Nepal NPL 1991 526761984
Nepal NPL 1992 361306112
Nepal NPL 1993 352642048
Nepal NPL 1994 781549568
Nepal NPL 1995 357045248
Nepal NPL 1996 567522304
Nepal NPL 1997 566386688
Nepal NPL 1998 355482624
Nepal NPL 1999 535709696
Nepal NPL 2000 785926144
Nepal NPL 2001 646168576
Nepal NPL 2002 16950272
Nepal NPL 2003 557247488
Nepal NPL 2004 687523840
Nepal NPL 2005 534752256
Nepal NPL 2006 535135232
Nepal NPL 2007 560858112
Nepal NPL 2008 1037837312
Nepal NPL 2009 817704960
Nepal NPL 2010 908197888
Nepal NPL 2011 676308992
Nepal NPL 2012 907266048
Nepal NPL 2013 752551936
Nepal NPL 2014 1328578560
Nepal NPL 2015 931559424
Nepal NPL 2016 105508864
Nepal NPL 2017 2196408320
Nepal NPL 2018 2032332800
Nepal NPL 2019 1910245376
Nepal NPL 2020 -639154176
Oman OMN 1966 83043584
Oman OMN 1967 1111596800
Oman OMN 1968 2284884480
Oman OMN 1969 1302595584
Oman OMN 1970 886193152
Oman OMN 1971 65246720
Oman OMN 1972 720108544
Oman OMN 1973 -1147189760
Oman OMN 1974 793659392
Oman OMN 1975 1880343552
Oman OMN 1976 1966944256
Oman OMN 1977 116262912
Oman OMN 1978 -430640128
Oman OMN 1979 486396928
Oman OMN 1980 707056640
Oman OMN 1981 2117609472
