Entity,Code,Year,freeassoc_vdem_owid,freeassoc_vdem_high_owid,freeassoc_vdem_low_owid
Thailand,THA,1887,0.061,0.108,0.032
Thailand,THA,1888,0.061,0.108,0.032
Thailand,THA,1889,0.061,0.108,0.032
Thailand,THA,1890,0.061,0.108,0.032
Thailand,THA,1891,0.061,0.108,0.032
Thailand,THA,1892,0.061,0.108,0.032
Thailand,THA,1893,0.061,0.108,0.032
Thailand,THA,1894,0.061,0.108,0.032
Thailand,THA,1895,0.061,0.108,0.032
Thailand,THA,1896,0.061,0.108,0.032
Thailand,THA,1897,0.062,0.111,0.034
Thailand,THA,1898,0.062,0.111,0.034
Thailand,THA,1899,0.062,0.111,0.034
Thailand,THA,1900,0.063,0.119,0.038
Thailand,THA,1901,0.063,0.119,0.038
Thailand,THA,1902,0.063,0.119,0.038
Thailand,THA,1903,0.063,0.119,0.038
Thailand,THA,1904,0.063,0.119,0.038
Thailand,THA,1905,0.063,0.119,0.038
Thailand,THA,1906,0.063,0.119,0.038
Thailand,THA,1907,0.063,0.119,0.038
Thailand,THA,1908,0.063,0.119,0.038
Thailand,THA,1909,0.063,0.119,0.038
Thailand,THA,1910,0.063,0.119,0.038
Thailand,THA,1911,0.063,0.119,0.038
Thailand,THA,1912,0.063,0.119,0.038
Thailand,THA,1913,0.063,0.119,0.038
Thailand,THA,1914,0.063,0.119,0.038
Thailand,THA,1915,0.063,0.119,0.038
Thailand,THA,1916,0.063,0.119,0.038
Thailand,THA,1917,0.063,0.119,0.038
Thailand,THA,1918,0.063,0.119,0.038
Thailand,THA,1919,0.063,0.119,0.038
Thailand,THA,1920,0.063,0.119,0.038
Thailand,THA,1921,0.063,0.119,0.038
Thailand,THA,1922,0.063,0.119,0.038
Thailand,THA,1923,0.063,0.119,0.038
Thailand,THA,1924,0.063,0.119,0.038
Thailand,THA,1925,0.063,0.119,0.038
Thailand,THA,1926,0.063,0.119,0.038
Thailand,THA,1927,0.063,0.119,0.038
Thailand,THA,1928,0.063,0.119,0.038
Thailand,THA,1929,0.063,0.119,0.038
Thailand,THA,1930,0.063,0.119,0.038
Thailand,THA,1931,0.063,0.119,0.038
Thailand,THA,1932,0.052,0.09,0.025
Thailand,THA,1933,0.068,0.128,0.039
Thailand,THA,1934,0.076,0.14,0.046
Thailand,THA,1935,0.076,0.14,0.046
Thailand,THA,1936,0.085,0.147,0.049
Thailand,THA,1937,0.085,0.146,0.049
Thailand,THA,1938,0.083,0.14,0.046
Thailand,THA,1939,0.083,0.139,0.044
Thailand,THA,1940,0.078,0.131,0.042
Thailand,THA,1941,0.086,0.153,0.052
Thailand,THA,1942,0.086,0.153,0.052
Thailand,THA,1943,0.086,0.153,0.052
Thailand,THA,1944,0.086,0.153,0.052
Thailand,THA,1945,0.102,0.173,0.06
Thailand,THA,1946,0.259,0.37,0.174
Thailand,THA,1947,0.238,0.341,0.156
Thailand,THA,1948,0.199,0.296,0.129
Thailand,THA,1949,0.2,0.291,0.13
Thailand,THA,1950,0.199,0.287,0.129
Thailand,THA,1951,0.189,0.275,0.123
Thailand,THA,1952,0.102,0.168,0.061
Thailand,THA,1953,0.104,0.171,0.062
Thailand,THA,1954,0.104,0.171,0.062
Thailand,THA,1955,0.161,0.247,0.1
Thailand,THA,1956,0.191,0.278,0.12
Thailand,THA,1957,0.267,0.369,0.179
Thailand,THA,1958,0.202,0.302,0.133
Thailand,THA,1959,0.122,0.188,0.069
Thailand,THA,1960,0.122,0.188,0.069
Thailand,THA,1961,0.122,0.188,0.069
Thailand,THA,1962,0.122,0.188,0.069
Thailand,THA,1963,0.122,0.188,0.069
Thailand,THA,1964,0.122,0.188,0.069
Thailand,THA,1965,0.122,0.188,0.069
Thailand,THA,1966,0.122,0.188,0.069
Thailand,THA,1967,0.122,0.188,0.069
Thailand,THA,1968,0.187,0.276,0.117
Thailand,THA,1969,0.282,0.376,0.179
Thailand,THA,1970,0.287,0.382,0.183
Thailand,THA,1971,0.253,0.348,0.158
Thailand,THA,1972,0.123,0.189,0.07
Thailand,THA,1973,0.203,0.29,0.122
Thailand,THA,1974,0.414,0.537,0.3
Thailand,THA,1975,0.496,0.62,0.383
Thailand,THA,1976,0.411,0.537,0.303
Thailand,THA,1977,0.154,0.25,0.1
Thailand,THA,1978,0.158,0.241,0.098
Thailand,THA,1979,0.181,0.281,0.116
Thailand,THA,1980,0.334,0.437,0.217
Thailand,THA,1981,0.487,0.609,0.369
Thailand,THA,1982,0.53,0.646,0.402
Thailand,THA,1983,0.54,0.654,0.418
Thailand,THA,1984,0.545,0.658,0.424
Thailand,THA,1985,0.545,0.658,0.424
Thailand,THA,1986,0.544,0.66,0.424
Thailand,THA,1987,0.542,0.661,0.423
Thailand,THA,1988,0.601,0.718,0.479
Thailand,THA,1989,0.632,0.76,0.525
Thailand,THA,1990,0.663,0.763,0.54
Thailand,THA,1991,0.465,0.589,0.351
Thailand,THA,1992,0.658,0.758,0.532
Thailand,THA,1993,0.746,0.828,0.628
Thailand,THA,1994,0.746,0.828,0.628
Thailand,THA,1995,0.754,0.839,0.644
Thailand,THA,1996,0.761,0.85,0.657
Thailand,THA,1997,0.77,0.842,0.65
Thailand,THA,1998,0.831,0.901,0.755
Thailand,THA,1999,0.831,0.901,0.755
Thailand,THA,2000,0.853,0.915,0.77
Thailand,THA,2001,0.855,0.915,0.77
Thailand,THA,2002,0.834,0.901,0.753
Thailand,THA,2003,0.837,0.901,0.75
Thailand,THA,2004,0.829,0.894,0.734
Thailand,THA,2005,0.831,0.893,0.74
Thailand,THA,2006,0.562,0.668,0.445
Thailand,THA,2007,0.454,0.568,0.337
Thailand,THA,2008,0.667,0.76,0.555
Thailand,THA,2009,0.678,0.788,0.577
Thailand,THA,2010,0.66,0.763,0.548
Thailand,THA,2011,0.76,0.844,0.663
Thailand,THA,2012,0.779,0.862,0.696
Thailand,THA,2013,0.734,0.823,0.635
Thailand,THA,2014,0.19,0.292,0.122
Thailand,THA,2015,0.119,0.193,0.07
Thailand,THA,2016,0.135,0.22,0.079
Thailand,THA,2017,0.108,0.188,0.066
Thailand,THA,2018,0.147,0.229,0.09
Thailand,THA,2019,0.535,0.639,0.417
Thailand,THA,2020,0.466,0.593,0.358
Thailand,THA,2021,0.517,0.638,0.397
Thailand,THA,2022,0.565,0.675,0.438
Vietnam,VNM,1945,0.353,0.458,0.252
Vietnam,VNM,1946,0.366,0.483,0.272
Vietnam,VNM,1947,0.354,0.475,0.262
Vietnam,VNM,1948,0.295,0.404,0.212
Vietnam,VNM,1949,0.288,0.392,0.206
Vietnam,VNM,1950,0.275,0.384,0.2
Vietnam,VNM,1951,0.254,0.359,0.177
Vietnam,VNM,1952,0.254,0.359,0.177
Vietnam,VNM,1953,0.254,0.359,0.177
Vietnam,VNM,1954,0.224,0.325,0.151
Vietnam,VNM,1955,0.163,0.23,0.099
Vietnam,VNM,1956,0.141,0.207,0.085
Vietnam,VNM,1957,0.112,0.186,0.071
Vietnam,VNM,1958,0.112,0.186,0.071
Vietnam,VNM,1959,0.112,0.186,0.071
Vietnam,VNM,1960,0.102,0.162,0.062
Vietnam,VNM,1961,0.097,0.152,0.058
Vietnam,VNM,1962,0.097,0.152,0.058
Vietnam,VNM,1963,0.097,0.152,0.058
Vietnam,VNM,1964,0.099,0.154,0.059
Vietnam,VNM,1965,0.099,0.155,0.059
Vietnam,VNM,1966,0.099,0.155,0.059
Vietnam,VNM,1967,0.099,0.155,0.059
Vietnam,VNM,1968,0.099,0.155,0.059
Vietnam,VNM,1969,0.099,0.155,0.059
Vietnam,VNM,1970,0.099,0.155,0.059
Vietnam,VNM,1971,0.095,0.152,0.056
Vietnam,VNM,1972,0.093,0.151,0.055
Vietnam,VNM,1973,0.093,0.151,0.055
Vietnam,VNM,1974,0.093,0.151,0.055
Vietnam,VNM,1975,0.094,0.153,0.055
Vietnam,VNM,1976,0.048,0.085,0.027
Vietnam,VNM,1977,0.048,0.084,0.026
Vietnam,VNM,1978,0.048,0.084,0.026
Vietnam,VNM,1979,0.048,0.084,0.026
Vietnam,VNM,1980,0.048,0.084,0.026
Vietnam,VNM,1981,0.048,0.084,0.025
Vietnam,VNM,1982,0.04,0.068,0.019
Vietnam,VNM,1983,0.04,0.068,0.019
Vietnam,VNM,1984,0.04,0.068,0.019
Vietnam,VNM,1985,0.04,0.068,0.019
Vietnam,VNM,1986,0.059,0.101,0.033
Vietnam,VNM,1987,0.071,0.122,0.042
Vietnam,VNM,1988,0.072,0.124,0.043
Vietnam,VNM,1989,0.054,0.088,0.028
Vietnam,VNM,1990,0.047,0.084,0.026
Vietnam,VNM,1991,0.047,0.084,0.026
Vietnam,VNM,1992,0.042,0.073,0.022
Vietnam,VNM,1993,0.047,0.087,0.026
Vietnam,VNM,1994,0.047,0.087,0.026
Vietnam,VNM,1995,0.047,0.087,0.026
Vietnam,VNM,1996,0.049,0.08,0.024
Vietnam,VNM,1997,0.05,0.087,0.027
Vietnam,VNM,1998,0.05,0.095,0.03
Vietnam,VNM,1999,0.05,0.095,0.03
Vietnam,VNM,2000,0.047,0.08,0.025
Vietnam,VNM,2001,0.047,0.08,0.025
Vietnam,VNM,2002,0.048,0.082,0.026
Vietnam,VNM,2003,0.049,0.083,0.027
Vietnam,VNM,2004,0.049,0.083,0.027
Vietnam,VNM,2005,0.049,0.083,0.027
Vietnam,VNM,2006,0.051,0.085,0.027
Vietnam,VNM,2007,0.051,0.085,0.026
Vietnam,VNM,2008,0.05,0.085,0.025
Vietnam,VNM,2009,0.048,0.085,0.028
Vietnam,VNM,2010,0.05,0.089,0.028
Vietnam,VNM,2011,0.051,0.087,0.027
Vietnam,VNM,2012,0.049,0.087,0.026
Vietnam,VNM,2013,0.048,0.076,0.025
Vietnam,VNM,2014,0.047,0.081,0.025
Vietnam,VNM,2015,0.051,0.092,0.03
Vietnam,VNM,2016,0.048,0.081,0.025
Vietnam,VNM,2017,0.045,0.079,0.024
Vietnam,VNM,2018,0.045,0.079,0.024
Vietnam,VNM,2019,0.045,0.079,0.024
Vietnam,VNM,2020,0.045,0.079,0.024
Vietnam,VNM,2021,0.045,0.078,0.024
Vietnam,VNM,2022,0.026,0.049,0.011
